ticker,ABN NA EQUITY,ACA FP EQUITY,ADM LN EQUITY,AGN NA EQUITY,AGS BB EQUITY,AIBG ID EQUITY,ALB SQ EQUITY,ALLN SE EQUITY,ALPHA GA EQUITY,ALV GY EQUITY,AMUN FP EQUITY,ARL GY EQUITY,ASHM LN EQUITY,ASRNL NA EQUITY,AT1 GY EQUITY,ATRS AV EQUITY,AV/ LN EQUITY,AZM IM EQUITY,BAER SW EQUITY,BALDB SS EQUITY,BALN SW EQUITY,BAMI IM EQUITY,BARC LN EQUITY,BBOX LN EQUITY,BBVA SQ EQUITY,BCP PL EQUITY,BCVN SE EQUITY,BEFB BB EQUITY,BEZ LN EQUITY,BIRG ID EQUITY,BKIA SQ EQUITY,BKT SQ EQUITY,BLND LN EQUITY,BME SQ EQUITY,BMPS IM EQUITY,BNB BB EQUITY,BNP FP EQUITY,BPE IM EQUITY,BPSO IM EQUITY,CABK SQ EQUITY,CAF FP EQUITY,CAPC LN EQUITY,CASS IM EQUITY,CAST SS EQUITY,CBG LN EQUITY,CBK GY EQUITY,CMBN SE EQUITY,CNP FP EQUITY,COFB BB EQUITY,COL SQ EQUITY,COV FP EQUITY,CS FP EQUITY,CSGN SW EQUITY,CVAL IM EQUITY,DANSKE DC EQUITY,DB1 GY EQUITY,DBK GY EQUITY,DEQ GY EQUITY,DEXB BB EQUITY,DLG LN EQUITY,DLN LN EQUITY,DNB NO EQUITY,DWNI GY EQUITY,EBS AV EQUITY,ECMPA NA EQUITY,EFGN SE EQUITY,ENX FP EQUITY,ETE GA EQUITY,EUROB GA EQUITY,EXO IM EQUITY,FABG SS EQUITY,FBK IM EQUITY,G IM EQUITY,GAM SE EQUITY,GBLB BB EQUITY,GFC FP EQUITY,GJF NO EQUITY,GLE FP EQUITY,GLJ GY EQUITY,GPOR LN EQUITY,HELN SE EQUITY,HL/ LN EQUITY,HMSO LN EQUITY,HNR1 GY EQUITY,HSBA LN EQUITY,HSX LN EQUITY,HUFVA SS EQUITY,ICAD FP EQUITY,ICP LN EQUITY,IGG LN EQUITY,IIA AV EQUITY,III LN EQUITY,IL0A ID EQUITY,INDUA SS EQUITY,INGA NA EQUITY,INTRUM SS EQUITY,INTU LN EQUITY,INVEB SS EQUITY,INVP LN EQUITY,IPF LN EQUITY,ISP IM EQUITY,JUP LN EQUITY,JYSK DC EQUITY,KBC BB EQUITY,KBCA BB EQUITY,KINVB SS EQUITY,KN FP EQUITY,KOMB CK EQUITY,LAND LN EQUITY,LEG GY EQUITY,LGEN LN EQUITY,LI FP EQUITY,LLOY LN EQUITY,LN EQUITY,LRE LN EQUITY,LSE LN EQUITY,LUNDB SS EQUITY,MAP SQ EQUITY,MB IM EQUITY,MF FP EQUITY,MLP GY EQUITY,MOBN SE EQUITY,MRL SQ EQUITY,MRO LN EQUITY,MTRO LN EQUITY,MUV2 GY EQUITY,NBG6 GY EQUITY,NDA SS EQUITY,NN NA EQUITY,OMU LN EQUITY,PARG SE EQUITY,PEO PW EQUITY,PFG LN EQUITY,PGHN SW EQUITY,PHNX LN EQUITY,PKO PW EQUITY,PRU LN EQUITY,PSPN SE EQUITY,PST IM EQUITY,PZU PW EQUITY,QLT LN EQUITY,RATOB SS EQUITY,RBI AV EQUITY,RBS LN EQUITY,RF FP EQUITY,RSA LN EQUITY,SAB SQ EQUITY,SAMPO FH EQUITY,SAN SQ EQUITY,SCR FP EQUITY,SDR LN EQUITY,SEBA SS EQUITY,SGRO LN EQUITY,SHB LN EQUITY,SHBA SS EQUITY,SLA LN EQUITY,SLHN SW EQUITY,SOF BB EQUITY,SPL PW EQUITY,SPSN SW EQUITY,SREN SW EQUITY,STAN LN EQUITY,STB NO EQUITY,STJ LN EQUITY,SWEDA SS EQUITY,SYDB DC EQUITY,TCAP LN EQUITY,TEG GY EQUITY,TELL GA EQUITY,TOP DC EQUITY,TPEIR GA EQUITY,TRYG DC EQUITY,UBI IM EQUITY,UBSG SW EQUITY,UCG IM EQUITY,UNI IM EQUITY,URW NA EQUITY,US IM EQUITY,UTG LN EQUITY,VATN SE EQUITY,VIG AV EQUITY,VNA GY EQUITY,VPBN SE EQUITY,WCMK GY EQUITY,WDP BB EQUITY,WHA NA EQUITY,ZURN SW EQUITY
2009-06-26,,9.054,856,4.223,23.65,419.75,34.54,120.2579,117.6469,63.19,,6.724,189.75,,,3.36,330.25,6.326,,9.0417,79.4,20.6482,247.656,,8.4161,3.2015,35,54.3545,97,31.7539,,5.4514,390,21.27,2370.0286,2361.34,44.7849,5.9233,4.879,3.315,49.6,,13.3249,42.3418,652,26.7918,,16.475,82.9468,33.7069,51.6976,13.0978,44.1823,628.5934,80.738,54.94,33.793,21.394,4913.0958,,926,46.245,5.375,18.504,22.17,12.25,,21791.7333,6561.401,10.15,13.45,,14.56,9.3175,51.08,42.4936,,36.7365,8.83,269.242,58.2,201,141.887,25.26,510,415.682,46.8,58.61,261.148,275,11.89,242.5,297.347,67.25,5.4773,73.5,277.598,116.5,265.26,75,2.1313,,138.469,13.35,7.32,59.2611,1.39,526.8,498.933,,56.01,18.34,44.274,,465.25,633.288,73.875,2.2959,7.8619,21.8051,8.59,155.5183,,111.064,,93.46,56.1,59.7,,,65.05,114.6,583.889,106.1,,23.2986,342.344,54,,,,76.25,23.395,,17.0422,540.166,2.9211,13.2715,8.2176,14.54,816.5,32.3,237.038,288.259,46.583,251.429,91.25,57.95,89.1,51.44,35.18,1062.77,27.5,197,37.139,118.75,270,2.315,40.96,62.4,62186.1176,62.4,8.264,13.22,55.7776,14.3875,107.9,16.6145,125.388,201.5,28.57,,106.2,1.925,4.0254,46.6794,190.1
2009-06-29,,9.24,883.5,4.37,24.2,423.75,36,121.2116,121.2169,65.33,,6.949,192,,,3.17,341.5,6.4954,,9,81.55,20.5057,258.325,,8.6755,3.197,34.975,53.5905,96,32.4162,,5.4643,389,21.39,2365.7312,2349.99,46.1407,5.8203,4.92,3.33,49.11,,13.5419,42.6021,667.5,26.5521,,16.7475,82.6032,33.9566,50.6026,13.601,45.2077,636.0471,83.283,56.15,34.542,21.47,4928.469,,940,45.485,5.554,19.101,21.975,11.75,,22851.8717,7076.5925,10.15,13.5,,14.83,9.7714,52.06,42.5619,,37.7317,8.83,272.6,58.85,210,142.914,25.91,511.25,417.475,47.9,59.14,271.747,276.5,11.89,237.5,322.9573,71.5,5.5717,74.75,284.07,120,273.48,75.5,2.1712,,140.327,13.495,7.66,61.5115,1.377,520,501.333,,57.15,18.48,46.984,,467.5,644.802,74.875,2.3187,8.0048,23.2571,8.63,154.7273,,114.34,,97.05,58.26,61.3,,,67.55,116.7,590.109,106.3,,24.3136,362.494,53.2,,,,80,24.506,,17.3459,537.503,2.9511,13.5375,8.4586,14.65,846.5,32.8,244.149,295.6,48.75,258.971,93.35,58.89,90.8,51.2,36.06,1077.44,28,201.75,37.718,121.5,293.25,2.579,41.1,63.3,62557.933,64.2,8.2818,13.33,56.9435,14.4318,109,16.8377,131.718,201.1,30.25,,110,1.925,4.2027,46.8838,196.1
2009-06-30,,8.876,870,4.383,24.3,430,34.32,122.8328,126.5718,65.63,,7.066,189.25,,,3.17,341.5,6.1841,,9,80.65,21.6664,261.42,,8.589,3.2463,34.275,53.6897,97.25,31.8863,,5.4129,382,21.08,2473.1668,2300.1,44.9501,5.7111,4.8954,3.29,49.05,,13.336,42.6021,657,26.5521,,17.0138,81.4744,35.7044,49.9362,13.0831,45.4091,641.0162,84.671,55.28,33.552,20.834,4886.8709,,935,46.529,5.397,19.131,21.95,11.75,,23323.0443,7290.4456,10.26,13.05,,14.81,9.4793,52.1,43.05,,36.855,8.837,268.632,57.5,204.75,140.175,26.36,502.5,415.323,47.9,58.535,262.915,280.25,11.73,242,347.8001,69.25,5.5072,74.25,277.948,119,262.052,73.25,2.1524,,141.256,13,7.31,59.2611,1.379,512,502.667,,56.79,18.385,46.565,,466.5,647.105,72.75,2.3058,8.081,22.7962,8.65,144.3463,,109.576,,96.19,56,61.1,,,67.8,114.5,580.597,105.4,,23.5293,354.563,51.9,,,,78,23.701,,17.7999,533.508,2.9678,13.2518,8.4192,14.61,820.5,33.9,229.927,295.355,48.583,259.949,93.8,58,90,51.49,35.94,1045.35,28,197.75,37.139,122.25,296,2.54,41.39,62,65997.225,62.6,8.2729,13.29,56.5654,14.7771,106.16,17.0608,132.449,200.6,30.98,,106.5,1.925,4.1119,46.1181,191.4
2009-07-01,,9.108,876.5,4.56,24.4,435,34.83,121.7838,123.651,67.93,,7.183,191.75,,,3.41,348.75,6.4313,,8.75,81.4,22.1958,268.117,,8.7619,3.3225,35.8,55.4658,100.5,31.4511,,5.4771,380,21.73,2552.6691,2348,46.063,5.6141,4.92,3.32,49,,13.4974,44.0337,665.5,31.4969,,17.3125,80.7381,35.205,52.0563,13.4349,45.5006,651.4514,84.671,55.19,33.432,20.407,5009.8566,,919.5,46.529,5.424,19.27,22.645,11.9,,22792.9751,7630.6664,10.51,13.3,,15.05,9.6995,52.315,44.8169,,37.2246,9.04,274.432,59.6,213,140.289,27.33,509.5,419.985,48.4,59,266.312,280,11.971,241,336.6736,72.25,5.614,74.75,288.268,120.75,273.881,73.25,2.2228,,143.58,13.665,7.56,60.7614,1.374,519,511.2,,57.82,18.88,45.446,,469,646.644,74.375,2.28,8.219,23.5941,8.75,145.4338,,116.126,,98.12,56,62.3,,,67.45,115.1,589.743,103.8,,24.166,354.563,52.15,,,,80,24.238,,18.1006,538.391,2.9778,13.3306,8.5619,14.6,851.5,34.4,227.557,292.664,50.333,259.39,94.35,59.29,90.6,52.12,36.26,1082.03,29.85,199.5,38.463,124.75,305,2.53,41.84,63.3,66554.948,64,8.3889,13.44,57.6053,14.8037,112,17.1351,126.605,201.5,31.55,,109,1.925,4.1119,46.3748,194.4
2009-07-02,,8.98,877.5,4.301,23.2,425,33.66,120.8301,118.1337,64.94,,6.931,191,,,3.43,335.75,6.207,,8.75,80,21.0148,266.962,,8.4545,3.2284,35.725,55.431,100,28.8775,,5.3229,378,21.05,2417.3003,2294,44.5614,5.4626,4.9569,3.27,48.1,,13.2915,44.4675,653,29.459,,16.8563,79.7958,34.9553,53.1187,12.707,44.1091,648.4699,82.82,51.76,32.596,20.179,4774.737,,902,45.342,5.212,18.743,22.53,11.4,,22479.0257,7426.5339,10.07,13.9,,14.54,9.3355,51.46,45.0805,,35.9167,8.667,270.463,58.2,208.5,136.636,26.3,500.3,416.04,48.3,58.9,274.736,273.25,11.649,229,317.7777,72,5.2715,74.5,280.047,117.5,274.282,72,2.1149,,141.721,13,7.41,60.0113,1.32,515.6,492.267,,56.24,18.21,43.881,,460,611.18,73.625,2.2491,8.0429,23.2621,8.55,147.0157,,112.553,,95.75,55,59.5,,,67.8,113.5,585.353,104.1,,23.5754,343.63,52.75,,,,79.5,23.653,,17.4271,530.401,2.9178,13.0745,8.2422,14.57,816.5,33.6,222.816,293.642,50,258.273,91.75,58.82,86.7,51.63,34.7,1059.1,28.55,198,38.877,122.25,302,2.335,41.4,62.6,64881.7789,64,8.0007,13.01,56.0927,14.3698,108.81,16.6889,121.736,201.2,30.26,,109,1.925,4.0184,46.2747,188.8
2009-07-03,,9.1,891,4.274,23.3,413,33.93,121.5931,118.4583,64.7,,7.021,191,,,3.41,340.5,6.2665,,8.4167,78.25,22.1348,274.352,,8.5746,3.2732,34.85,56.0611,101.5,29.1424,,5.2136,375.75,20.67,2449.5309,2300,45.4458,5.5171,4.9897,3.265,48,,13.2248,44.6844,638.5,30.2981,,16.65,80.8559,34.2063,52.9882,12.5653,43.9443,654.9297,82.589,52.11,33.164,20.16,4914.0001,,906,45.532,4.968,18.405,22.78,11.3,,22759.3764,7057.1513,10.27,14.4,,14.57,9.295,51.025,45.0024,,35.9262,8.337,264.663,58.35,210.75,137.207,26.38,509,425.724,48,58.95,271.475,271.25,11.649,229.25,306.9389,71.25,5.3675,73.75,277.249,117.25,274.082,71.75,2.1384,,144.044,13.4,7.38,60.0113,1.32,508,473.067,,57.2,18.62,44.946,,460,619.471,74.75,2.2203,7.9571,23.0341,8.61,146.5213,,113.744,,95.25,55,59.5,,,68.3,113,585.719,103.7,,23.1787,345.773,52.6,,,,79,23.357,,17.373,533.064,2.9178,12.8577,8.4192,15.24,816,33.8,225.186,290.217,51.333,253.943,91,58.51,88,51.15,34.5,1069.19,28.15,199,40.2,121.75,300,2.384,41.41,62.4,65997.225,64.1,8.0275,12.96,56.3763,14.361,111.63,16.5699,114.919,200.9,29.82,,109,2.131,3.9631,46.6184,189.1
2009-07-06,,8.967,880,4.082,22.45,401,34.08,122.8328,120.4055,64.14,,6.724,188.25,,,3.28,337.25,5.9232,,8.4167,78.85,21.2388,270.426,,8.4449,3.2149,34.775,55.5451,100.5,27.8177,,5.1557,381.75,20.29,2374.326,2333.51,44.9987,5.1534,4.879,3.28,48,,12.9021,43.8168,634.5,28.7098,,16.575,79.9725,34.456,52.6667,12.194,43.5964,643.5008,81.664,52.24,32.088,20.217,4774.737,,893.5,43.681,4.827,17.947,22.73,11.05,,21918.3244,7057.1513,10.03,14.1,,14.37,9.2725,50.835,47.1012,,35.3006,8.237,264.358,56.8,207.25,135.495,26.04,506.45,423.213,47.4,59.05,269.844,270.5,11.649,226,305.0205,70.25,5.1248,71.75,272.876,116.25,270.473,68,2.0821,,139.863,11.99,6.66,59.4487,1.285,508,468.8,,55,18.54,44.014,,459.25,600.587,72.5,2.1925,7.7857,22.3601,8.29,145.5327,,110.171,,95.59,55,59.1,,,66.45,114,584.987,103,,23.1602,340.629,52.55,,,,78.5,22.763,,16.507,524.187,2.8611,13.0745,8.2225,15.245,794.5,34.2,225.186,288.748,50.5,256.317,90.4,57.81,86.6,51.05,34,1044.43,26.7,195,38.959,120.5,305.5,2.315,41.81,62.1,65811.3173,63,7.965,12.96,54.7692,14.0865,111.9,16.0196,115.893,201,29.45,,105.2,1.994,3.9092,46.1877,186.2
2009-07-07,,8.858,884.5,4.005,22.25,395,34.18,123.2143,123.1641,63.39,,6.76,190.75,,,3.32,331,5.9369,,8.3333,77.8,20.7093,273.429,,8.5218,3.2418,35.55,55.1383,101,26.6823,,5.2232,378,20.32,2357.1363,2301,45.5527,5.0685,4.838,3.23,47.5,,12.9466,44.6844,644,28.9795,,16.4925,79.4817,34.456,50.7889,12.023,43.5231,652.4452,79.813,52,32.721,19.6,4693.3494,,895,42.228,4.745,17.907,22.55,11.7,,22122.2158,7319.6074,9.75,13.9,,14.11,9.2815,50.77,46.9255,,35.1822,8.667,262.526,58,204,133.782,25.1,502.7,415.682,47.2,59.99,260.197,275.75,11.489,226.75,295.4287,70.5,5.1601,72.25,277.423,115.75,266.463,70.75,2.0821,,139.863,11.825,6.84,60.0113,1.322,528.2,468,,54.5,18.285,43.948,,447.75,589.073,72.75,2.1567,7.8095,22.3552,8.4,145.8293,,110.171,,94.7,55,58.7,,,65.8,112,574.377,101.7,,23.1325,338.699,52.3,,,,78,23.749,,16.4018,513.535,2.8611,13.0547,8.2127,15.225,784,34,222.816,288.748,50.667,252.127,91.2,57.51,85.15,50.86,33.24,1063.69,27.89,193.75,39.456,121.25,316.25,2.442,41.73,62.9,66926.7634,63.9,7.8222,13.01,54.9898,13.9448,111.07,15.9006,117.353,201,29.55,,106.6,1.994,3.9602,45.9571,182.2
2009-07-08,,8.771,865,3.845,21.18,359.75,33.28,121.7838,118.6205,62.55,,6.859,187,,,3.24,303,5.6623,,8.3333,75.3,19.6708,265.115,,8.3584,3.1835,34.85,53.7988,99.75,27.4393,,5.22,355.5,20.3,2288.3776,2304.63,44.4934,4.9897,4.7519,3.135,48,,12.7908,43.1227,637,28.0505,,16.0963,77.2828,33.2076,49.6287,11.5784,42.7907,642.01,79.35,50.36,32.476,19.581,4446.4738,,861.5,41.971,4.534,17.34,21.88,11.8,,21523.2848,7096.0337,9.735,13.65,,13.89,8.9983,50.2,44.9047,,35.8219,8.667,256.116,55.75,205,130.13,24.51,493,414.247,47,58.83,249.192,265.75,11.489,222.25,277.8756,70.75,4.9597,69.5,269.727,115.25,264.859,69,2.0047,,140.792,10.865,6.15,59.2611,1.282,530.2,444.533,,49.78,17.6,42.423,,447.75,569.729,72.25,2.0911,7.7619,22.038,8.12,145.3349,,108.98,,93.92,57.75,58.1,,,65.2,108.6,570.719,98,,23.2433,317.263,52.2,,,,77.75,23.5,,15.8997,515.754,2.8044,12.8084,7.9865,15,766.5,33.5,218.075,281.407,49.833,248.356,88.55,55.72,85.15,51.44,31.9,1043.51,26.75,184,37.884,120.5,306,2.364,41.47,63.2,65067.6866,63.6,7.8312,12.57,52.7208,13.3959,107.74,15.3354,113.945,200,29.97,,106.5,1.994,3.8425,45.1435,180.1
2009-07-09,,8.75,887.5,3.891,22.25,340.75,33.09,121.0209,121.7037,63.36,,6.976,188.75,,,3.24,291,5.7767,,8.3333,75.8,19.8846,266.039,,8.4977,3.2284,34.7,53.5805,101,25.4334,,5.2875,362,20.52,2307.716,2294.45,44.9501,5.0321,4.756,3.155,47.4,,12.7407,43.2094,640,28.47,,16.1025,76.5172,32.9579,52.0097,11.6419,43.8527,643.5008,80.276,51.74,33.983,19.695,4340.67,,853,43.538,4.55,17.43,21.82,11.75,,21281.1638,7134.9161,9.665,14,,13.95,9.0793,50.48,45.7394,,35.9688,8.743,256.421,55.6,201.5,127.39,24.14,500,412.454,46.6,58.4,246.474,266.75,11.569,226.5,267.2287,68.25,5.1064,69.25,266.928,114.5,267.064,72.5,2.0586,,139.863,10.555,6.22,58.6985,1.275,538.2,449.6,,51.29,17.76,42.15,,443.25,568.808,72.875,2.108,7.8476,22.4295,8.54,145.2361,,109.873,,94.75,58.27,58.7,,,63.55,103.9,577.67,97,,23.2802,311.26,52.25,,,,78,23.749,,16.0771,511.316,2.811,12.7001,8.1143,14.86,774.5,34.1,217.499,280.428,49.5,249.613,90.3,55.55,85.3,48,31.76,1037.09,27.39,186.5,38.38,119.75,306.75,2.354,41.07,64.6,65811.3173,63,7.6705,12.94,53.7608,13.4579,107.82,15.6328,111.997,200.2,29.42,,104,1.994,3.8666,44.9956,180.4
2009-07-10,,8.75,880.5,3.719,22.8,312.5,33.68,122.0699,120.081,62.21,,7.156,186.25,,,3.29,276.75,5.7035,,8.4583,76.8,19.4774,266.039,,8.296,3.188,33.8,54.9597,100,23.4653,,5.2521,363.5,20.15,2296.9724,2315.44,44.0414,5.0321,4.756,3.07,47.5,,12.4013,42.8624,632.5,28.0505,,15.7225,76.5957,33.2076,51.7395,11.4905,43.633,626.1089,80.044,51.3,33.921,19.971,4521.5312,,855,41.971,4.686,17.301,22.095,11.05,,20873.381,6911.3424,9.59,14.1,,13.71,9.1691,49.975,46.2714,,35.7461,8.743,258.253,55.1,201.5,128.531,23.6,495,406.357,46.2,58.85,252.86,263.25,11.489,222,252.2654,67,4.9052,68.75,267.453,112.5,266.663,74.75,2.0352,,137.075,10.305,6.08,58.1359,1.253,536,452,,49.9,17.985,42.15,,446.5,569.729,72.25,2.103,7.7,22.0529,8.72,144.544,,108.682,,94.2,58.8,59.3,,,63,104.9,563.036,98,,23.2986,302.686,51.75,,,,78.25,23.749,,15.8576,503.326,2.781,12.6114,8.0357,14.58,791.5,33.4,219.889,282.876,48.667,241.651,90.15,55,87.75,47.81,30.94,1054.52,26.25,185,36.809,118.25,305.5,2.374,40.5,64.3,65253.5943,61.6,7.6348,12.63,51.7755,13.1037,107.44,15.4097,111.997,200.9,29.43,,104.9,2.035,4.0184,45.3437,180.3
2009-07-13,,9.197,892.5,3.96,24.02,343.75,34.48,122.7375,122.5151,64.68,,7.399,192.75,,,3.45,297.25,5.5708,,8.4583,77.5,19.6301,273.798,,8.5314,3.2956,34.9,55.3864,100.75,26.4931,,5.2746,374,20.7,2324.9057,2314.96,45.1202,4.9594,4.756,3.19,48,,12.6795,42.8624,644.5,29.2492,,15.875,77.17,33.9566,52.1868,11.9009,44.5668,626.1089,78.888,52.02,35.35,19.923,4630.048,,875.5,42.019,4.68,18.047,22.45,11.25,,20771.4353,7096.0337,9.735,14.2,,14.02,9.3175,51.285,47.804,,36.1916,8.67,267.105,57.75,205,133.097,24.52,500.5,414.606,46.4,59,256.936,270.25,11.408,227,262.8164,68.5,5.0979,68.75,272.351,113.5,280.297,74,2.0563,,135.681,10.78,6.55,58.8861,1.277,558,471.2,,54.23,18.4,42.956,,446.5,584.467,72.125,2.2163,7.9095,23.3215,8.46,144.544,,111.362,,96.4,60,59.7,,,62.45,108.9,563.402,98.6,,23.2525,309.76,52.4,,,,78.5,24.343,,16.1763,513.979,2.8311,12.9168,8.2619,14.995,804,34,234.23,289.482,50.5,254.781,92.1,56.16,93,47.81,32.12,1073.77,28,189,36.395,119.25,310,2.325,40.26,64.6,65346.5481,61.7,7.8847,13.23,53.7923,13.4844,108.905,15.7667,111.997,200.9,29.6,,105.9,2.035,4.041,46.3966,185.4
2009-07-14,,9.4,901,4.11,24.5,397.75,34.73,123.2143,129.0059,65.83,,8.056,200,,,3.6,307.75,5.6989,,8.4167,78.15,20.4039,277.124,,8.7523,3.2284,35.4,56.5374,101.75,28.1962,,5.3068,374,21.47,2402.2593,2323.31,46.5003,4.9897,4.838,3.19,48.25,,12.9967,42.7756,654,29.429,,15.91,77.0571,33.4573,52.8857,12.1842,45.1527,636.0471,80.97,53.5,36.271,19.914,4864.2633,,880,44.592,4.789,18.574,22.52,11.8,,23039.727,7339.0486,10.09,14.4,,14.13,9.4613,51.82,47.804,,37.0777,8.773,271.684,58,204.5,133.212,24.66,510.8,425.365,46.6,58.99,267.806,275.5,11.89,228.5,287.7552,69.75,5.326,71,279.348,114.5,282.703,75.25,2.1477,,134.751,11.15,7.13,60.1988,1.295,576,469.6,,53.71,18.655,43.815,,440,601.048,73.25,2.1766,8.219,24.1244,8.64,144.8406,,123.273,,96.67,58.5,60.1,,,65.05,119.4,580.597,102,,25.1072,315.333,52.3,,,,79,25.348,,16.5251,521.968,2.8544,13.104,8.3553,14.95,809.5,34.9,246.18,286.057,51.167,253.244,94.7,57.45,99.95,47.62,33.44,1085.69,30,187.5,38.298,120.25,319.75,2.354,40.56,64.9,67949.2556,61.8,8.0186,13.7,55.1473,13.4225,107.5,16.0642,116.623,200.9,29.72,,111,2.035,4.0481,46.6881,187
2009-07-15,,9.786,911.5,4.376,25.85,460.5,35.6,123.5958,133.8741,68.16,,8.633,208.5,,,3.7,321.75,6.1658,,8.4167,80,21.7886,289.409,,9.2087,3.2149,35.4,57.227,106,32.1702,,5.3164,383,21.48,2486.059,2334.9,47.0057,5.0927,4.8544,3.24,48,,13.2192,43.8168,672,30.2981,,15.8775,77.5479,33.7069,54.3209,12.8486,46.3246,642.507,82.126,55.96,37.603,19.971,5055.0719,,911,46.387,5.142,19.997,22.5,12.15,,23447.5098,7854.24,10.45,14.8,,14.5,9.9467,53.55,50.4153,,38.6321,8.913,281.758,58.2,214.5,136.864,25.28,531,428.234,47.2,59,264.002,280.5,12.051,235.25,297.347,72.75,5.7076,72.5,285.645,119.25,294.533,78,2.211,,137.075,12.245,7.84,62.2617,1.332,580,493.6,,57.33,18.81,45.766,,440,622.695,75.125,2.2263,8.4095,24.4713,8.95,144.3463,,121.486,,98.45,58.5,63.8,,,67.2,121,590.84,101,,25.7807,331.625,53.7,,,,80.5,26.277,,17.385,531.733,2.9244,13.5966,8.7045,15.11,834,37,248.57,296.089,53,260.368,99.05,58.48,101.9,48.15,35.94,1100.36,30.2,189,41.11,120.25,331,2.491,40.7,65.6,71202.6399,64.2,8.206,14.2,57.9519,13.8475,111.3,16.5104,116.623,200.7,30.32,,109.4,2.104,4.1403,46.8577,189.8
2009-07-16,,9.99,907,4.44,25.6,443.75,36.07,123.8819,139.3913,68.85,,8.461,199.75,,,3.66,318,6.1887,,8.1667,81.95,21.0351,290.795,,9.3288,3.2911,36.4,56.8152,101.5,32.3216,,5.3196,390,21.96,2516.141,2365.42,47.7881,5.123,4.8995,3.25,48.9,,12.9688,43.8168,658,30.2082,,15.8725,77.2141,32.7082,55.7746,12.9659,46.5077,648.9668,86.753,56.5,37.265,19.743,5073.158,,924.5,45.931,5.522,20.395,22.48,11.6,,23523.9691,7951.446,11.12,14.85,,14.67,9.9153,53.31,51.4159,,39.8548,8.673,284.811,58.3,209,136.979,25.38,536.6,440.07,47.1,58.8,269.029,274.25,11.89,239.25,288.043,74,5.9111,71.5,285.82,118.5,287.515,86,2.2345,,151.014,12.17,7.65,62.0741,1.359,572.4,516.8,,56,19.025,46.578,,439.5,627.761,76.875,2.3624,8.4381,24.6199,8.77,144.1485,,121.486,,99.52,58.5,63.1,,,68,121,589.743,101,,26.1498,331.197,53.9,,,,80.5,27.599,,17.4752,533.508,2.9678,13.6952,8.7881,15.42,861.5,36.7,246.18,303.43,52.833,267.911,100,59.31,104,47.95,36,1100.36,29.9,187.5,40.035,124.75,352.75,2.52,40.26,66,71946.2706,65.5,8.3488,14.19,58.2356,13.9006,111.25,16.7038,113.945,200.5,30.31,,110.1,2.104,4.1162,47.3624,192.2
2009-07-17,,9.929,904.5,4.448,25.8,427.5,35.69,123.9772,137.9309,68.06,,8.371,199.5,,,3.59,318.5,6.1521,,8.4583,81.65,20.8926,289.225,,9.3144,3.3136,36.225,56.587,103.25,31.47,,5.3293,393,22.02,2559.1152,2356.33,48.0894,5.1928,4.92,3.24,48.5,,12.8965,45.5521,664,29.8486,,15.925,78.078,32.4585,56.3804,12.9121,46.1415,653.439,86.522,57.35,37.377,20.018,5009.8566,,921.5,47.071,5.435,19.947,22.9,11.9,,24250.3322,8000.049,10.98,15.4,,14.76,10.0771,54.2,53.6905,,40.3287,8.753,275.347,58.6,212,140.974,25.45,545,433.973,47.9,59,261.013,262.75,11.73,241.25,272.4083,75.5,5.9971,73,290.193,120.75,291.124,83.75,2.2275,,157.984,12.415,7.64,63.0118,1.366,570,513.867,,57.06,19.25,44.946,,435,629.143,77.5,2.3704,8.4286,24.6794,8.53,144.3463,,124.761,,98.6,58.5,63.9,,,69.3,120.7,586.816,101,,26.3897,332.697,55.3,,,,82,26.632,,17.0422,534.84,2.9711,13.705,8.8176,15.73,863,38.6,246.18,301.718,55,264.698,98.95,58.85,103.5,48.87,36.06,1123.29,28.5,188,44.667,124.5,346,2.471,40.12,66.5,70551.963,65.2,8.3934,14.35,58.3616,13.9626,112.55,17.0459,117.84,200.7,30.76,,111.5,2.104,4.1757,48.0063,193.1
2009-07-20,,9.98,916,4.633,26.5,432.5,35.43,124.9309,144.4217,70.02,,8.245,200,,,3.69,327.75,6.4038,,8.1667,83.5,21.137,289.132,,9.4297,3.3405,37.1,57.7181,104,31.224,,5.3068,402.75,22.25,2574.1562,2350,49.1487,5.5535,4.9569,3.24,48.75,,13.3583,45.769,673,29.9984,,16.045,79.9528,32.7082,57.4055,13.1955,47.3316,660.8927,87.447,57.55,38.139,20.331,5002.6221,,944,48.391,5.565,19.748,23.05,12.25,,25397.2212,8184.7402,11.22,15.25,,14.99,10.0456,54.85,54.0126,,40.9921,8.767,275.042,59.6,209.75,142.001,25.8,559,440.787,48,58.79,266.583,269.5,11.89,247,278.1634,75,6.196,71.5,291.242,122.5,301.35,81.25,2.2368,,161.702,12.73,7.75,63.5744,1.359,569.8,522.667,,61.38,19.28,47.95,,430,634.67,76.5,2.3853,8.5571,24.9767,8.55,145.8293,,125.357,,98.88,58.5,65.3,,,69.25,132.5,585.353,100.3,,27.9584,351.133,55.2,,,,82.25,26.383,,17.391,542.829,2.9744,13.9907,9.0045,15.72,874.5,36.9,243.79,304.899,55.167,269.867,102,59.47,109,48.63,37.12,1141.63,30.1,191.75,44.873,125.5,355.75,2.393,40.6,66.1,72225.1321,65.8,8.4916,14.48,59.8742,14.1396,113,17.2839,116.867,200.5,31.2,,112.1,2.062,4.1757,48.5632,196.5
